2   140140 100110 110120 110130 090120 080100 080110 080090 070100 060060 120120 080110 100100
2   080140 100100 040070 100130 060120 080110 110130 080100 080100 060060 080100 110110 100110
2   080140 110110 110130 130150 100100 080100 090100 080120 070120 070080 080120 080110 100120
2   110140 100100 070120 120130 060060 080090 080110 090100 070120 060070 080110 080110 100100
2   110140 100110 070070 120130 090100 080100 080080 080100 070110 070080 060130 080110 100110
2   120140 090110 040070 080120 060060 080100 080100 080120 070080 060090 060060 110110 110120
2   110140 100100 070130 120130 090100 090100 080110 080110 070110 060080 060100 072110 100100
2   070110 100110 070130 130130 100110 080080 080080 090090 080110 060070 080110 110110 100120
2   080110 100100 120130 140140 090090 100100 090110 120120 080080 080080 080100 100100 120130
2   080150 100110 120120 110130 060090 090100 080080 090090 120120 060070 100120 080110 090110
2   110130 100110 120130 130140 090090 090090 080100 090090 110120 070080 070080 090110 090090
2   090130 100110 070070 130140 060080 080080 080090 080080 120120 060090 080100 090110 100120
2   110140 090090 120120 120130 090100 090090 080080 120120 110140 060060 080100 080110 100130
2   110140 100110 040120 110130 090100 090100 080090 100100 120120 070080 090110 110120 120120
2   110140 100110 040070 100150 060060 090100 100110 100120 120120 060080 080100 110120 120120
2   070080 100110 070130 130140 090100 100100 080080 100100 100120 080090 060080 072110 110120
2   080190 100110 090130 120160 110110 080080 080100 090090 070120 080090 080100 110110 100120
2   130180 100100 120120 120150 060100 090100 080080 090090 080120 060080 080100 110110 120130
2   110130 100110 130130 110150 100100 080100 080100 090090 070120 060060 100120 110110 080120
2   110140 100110 120120 120140 090100 080100 080080 090120 080120 060080 080080 110110 120120
2   120140 100100 040110 150150 060100 080090 080080 100120 120120 070070 080100 110110 120120
2   080120 090100 070070 130140 060100 100100 080080 100120 070080 060090 080100 100110 100120
2   090110 100110 110120 130140 090100 100100 080080 090100 070070 060060 070100 110110 100120
2   080080 100110 040120 090100 060100 080080 080080 090120 080080 060060 090100 072110 100130
2   150190 100100 040120 130150 060090 080080 080100 090100 070110 060090 080120 080110 120130
2   120140 100100 070110 130130 060100 080100 080080 100120 100140 060060 070100 100110 100120
2   120150 100100 110120 130150 100110 080100 100110 080090 100120 060060 070100 090110 100120
2   070080 100100 070070 080150 100100 100100 080080 090100 070120 060070 100100 100110 100110
2   110130 100100 040090 080120 100100 100100 080090 090120 070080 060070 080090 090110 090150
2   140150 110110 070090 080080 090100 080100 080080 090100 120120 060090 080080 100110 100100
2   130140 100100 040040 100150 100100 080100 080100 100100 100110 060070 110120 080110 100110
2   120150 100110 090130 120130 060100 090100 090110 090090 120120 060070 100110 110110 100110
2   070120 100110 110100 130140 060090 080100 080090 080100 080100 060070 100130 090110 100120
2   090110 110110 120140 110120 100100 080080 080080 090090 070080 080090 080120 090110 080120
2   130150 110110 040040 080080 060100 080100 090110 100120 080110 060060 080100 110110 100100
2   130150 100100 110110 080140 060090 100100 080130 080090 070120 060060 100110 110110 110120
2   080140 100110 040120 080140 060110 080090 080080 090100 070110 080080 070100 090110 110120
2   110140 100110 110110 110150 060090 080100 080080 100100 080120 060060 080100 110110 110110
2   090140 100110 040130 120130 090110 080100 080080 080090 070110 060090 080100 090120 110120
2   080090 090100 070110 140150 100100 080080 080080 090100 070070 060090 080080 110110 120120
2   110110 110110 120120 150150 060100 080080 090120 090100 110110 060070 070080 110110 110120
2   080090 100100 110140 140150 100100 090100 080110 090100 080120 060060 100100 090110 100120
2   110150 100110 080090 120140 060090 100100 080080 090110 080100 060090 100140 110110 110110
2   070130 100100 120120 110120 060100 080100 080080 070080 080100 080090 080110 110110 120140
2   130140 100110 090120 100130 060100 090090 080080 120120 080110 060080 080120 110110 130150
2   070070 100100 040100 100130 090100 090100 080100 090090 070080 060080 070080 090110 100100
2   140190 100100 070110 120120 060090 100100 080090 100120 100110 060060 100100 100110 110120
2   080150 100110 070110 140150 060100 080090 080080 090120 120120 060060 080080 072110 100110
2   080120 100100 130130 100120 100100 080100 080110 090100 080120 060080 100110 110110 120130
2   120120 100110 040040 130140 100110 090100 080110 090100 080100 070080 100110 110110 100110
2   080130 100100 110130 100100 090100 080090 080110 090090 070070 060070 080100 072110 100100
2   120130 100100 110110 130140 060110 080080 080080 070090 070080 060070 060080 110110 100120
2   080110 100110 040110 130140 060100 080100 080080 090100 080120 060080 080120 072110 120120
2   140150 100100 070110 130150 100110 080100 080080 090100 100120 060070 070110 110110 110130
2   110140 100110 070070 120140 060090 080100 080080 090090 110120      0 080080 110110 100120
2   070110 100110 070070 130140 060080 080100 080100 090100 070100 060080 080080 110110 100110
2   120150 100100 070130 130130 060100 100100 080110 090090 070120 060060 100120 110110 100120
2   120150 100100 070120 130150 060100 080100 080090 090100 070120 080080 080110 110110 100120
2   070110 100100 070070 130140 090100 080090 080100 080090 120120 060060 090110 080110 100120
2   130130 100100 070070 100120 090090 100110 080080 080120 080100 060080 080100 090110 100120
2   090140 090120 040130 100130 060090 080110 080110 090090 100120 060070 100120 110110 130150
2   120140 100110 040110 100140 090100 090090 080110 100100 070120 070090 080090 110110 110120
2   110150 100110 110110 130130 100100 080080 080080 090100 100120 060060 120120 090110 100120
2   110150 100110 070070 130140 100100 080090 080100 090100 070120 060060 090120 072090 120120
2   080080 100100 070130 130140 110110 090090 090100 100100 070100 060060 100100 110110 120130
2   120120 100100 040110 130140 080100 080090 080090 090100 120120 080080 100120 100110 120150
2   130150 100100 070070 120120 060090 090100 080090 090100 100120 060080 080100 110110 120120
2   110150 100100 070120 150150 060090 090100 080100 090100 100120 060090 120120 072110 110120
2   120150 100100 070120 100140 090100 080110 080100 080120 080100 060060 090100 080120 120120
2   070120 090110 090120 130140 100120 100100 080100 080100 070100 080080 080080 090090 120120
2   080110 090100 040130 130150 090100 090100 090110 080100 070070 070090 080110 110110 110120
2   110150 100100 070110 120130 060090 080100 080120 090120 100100 070090 080080 090110 120130
2   120150 090100 070070 110120 060090 080100 080090 090090 080120 060070 080100 090090 100120
2   080110 100100 070080 130130 100100 080090 080100 080090 070080 060080 100120 110110 120120
3   070110 100100 130140 140140 060090 080100 080100 070070 070110 060060 080080 110110 110120
3   070090 100110 080120 120140 100110 100100 080120 090090 070120 060060 080120 110110 120120
3   140140 100110 080140 100100 090100 100110 080100 080100 080120 060060 070100 110110 100120
3   150150 100100 090130 130150 090090 100100 080080 090090 080120 060060 080090 110110 120120
3   080110 100100 080130 100130 090090 080100 080090 100100 080110 060080 080100 090110 110120
3   110150 100100 080130 130130 060090 080090 080110 090100 070070 060060 100100 110110 100120
3   110130 100110 040070 080100 060060 080100 090130 090100 070100 060080 090100 090110 120140
3   110110 100100 080130 100140 090110 080100 090110 100100 070110 060080 090110 080100 120120
3   110150 100100 070130 110130 060090 080100 080090 070100 070120 060070 120130 072110 100120
3   070080 100110 040120 100130 060090 080090 080080 090090 100110 060080 090120 080090 100110
3   110130 100110 040130 100110 060090 090100 090130 100100 110120 060090 080100 100120 100120
3   110110 100100 070120 100130 090110 080100 100100 090120 070120 060080 080080 110110 100110
3   110110 100110 080140 100150 090090 090100 080080 090100 070070 060090 080100 080120 120150
3   080110 090110 090120 120120 090090 090090 080090 090120 080100 060060 080120 110110 100120
3   110130 100100 130140 140140 110110 080100 090100 080100 080110 060060 080100 110110 120120
3   120140 100100 040130 140140 060100 090100 090100 090100 070080 060060 100100 110110 120120
3   130130 100100 110130 140150 090100 080100 080080 090100 070080 060070 080130 110110 090120
3   110110 100100 040090 150150 060100 080080 080080 080090 080080 060080 070120 110110 110120
3   080080 090100 130130 100110 090090 080080 080100 090120 070080 060060 080130 110110 120120
3   110110 090100 040120 100140 060090 100100 080080 080100 070070 060060 100100 080110 100120
3   080130 100110 070070 100130 090090 080080 080080 080090 080120 060080 080100 110120 110120
3   080150 100100 130130 150150 090090 080090 080090 100100 070100 060080 100100 110110 100120
3   080140 100100 070130 110130 090100 080100 080080 100120 120120 060080 080100 110120 120120
3   070080 090100 070080 100130 080090 080090 080090 090120 110120 080090 080100 110110 160170
3   110150 100120 080090 100150 100120 080100 080110 090100 070070 060060 100110 110110 100120
3   080150 100100 070080 100150 090090 100100 080120 100120 070110 060060 100100 110120 100110
3   130140 100110 070140 130130 060090 100100 080090 100120 070070 060060 080100 110110 110160
3   080080 110120 080130 100130 090090 090100 080080 100120 070070 060060 100100 110110 100120
3   080110 110110 070120 140150 090090 080090 080080 080100 070070 060070 090100 110120 120120
3   080080 100100 080140 100150 060090 080090 080100 090120 070070 060060 080120 110110 100120
3   080140 110110 070070 130130 090100 080080 080110 070100 070070 060060 080100 110110 120120
3   070110 100100 040040 100100 090090 090100 080080 080100 070070 060060 100100 110110 110160
3   080110 110110 080120 100130 090090 080100 080090 090100 100110 060060 100130 110120 120120
3   080110 100100 110120 160160 060110 080100 080080 090090 070070 060060 080080 090110 100100
3   110110 110110 040140 130150 060090 100100 080110 100100 080110 080080 080100 110110 090100
3   080090 100100 070070 130140 090100 080080 080090 100100 070120 060060 100100 080110 100120
3   070110 100100 070120 110150 090120 080100 080110 070100 070120 060060 100100 110110 120120
3   080110 100100 040070 100150 090110 080080 100100 090100 070110 080080 080090 110110 100130
3   080080 100110 040120 130140 090100 080090 080080 090100 070120 060060 100120 100120 110120
3   090110 100100 110140 140150 090120 100100 110110 080100 070070 060080 080080 090110 120160
3   110110 100110 070070 100150 100110 080080 100110 090100 070080 060080 080100 110110 100120
3   080080 100110 120130 130140 090100 090100 080100 070100 070100 060090 090100 080110 100120
3   080110 100100 040090 120130 090090 110110 080080 090090 070080 060080 100100 110110 100120
3   110150 100100 040140 130150 100110 100100 080080 090090 070070 060060 080100 110110 120140
3   130130 100100 070070 100130 060090 080100 080100 090100 100110 060060 110120 110110 100120
3   070080 100110 070110 100140 100120 090090 080080 110120 070120 060060 080100 110120 120120
3   090110 100110 040070 120140 100120 080080 080090 100100 070080 060090 070080 080110 100110
3   130140 100100 040070 140140 090090 090100 080080 090100 070080 080090 080100 110110 120120
3   080140 100100 080110 100150 090100 100100 080080 100100 080120 060080 100100 100110 110120
3   110140 100100 040120 130140 100100 080100 090100 090100 070080 060060 080100 110110 120120
3   110110 110110 080080 100140 090110 100100 090090 100100 070110 070080 100130 110120 090140
3   070110 100100 040080 100130 090100 090100 080110 100100 070070 060060 090100 100110 120120
3   080130 100110 120120 100140 090100 090100 080080 100100 070120 080080 080100 080110 120120
3   110140 100100 040110 100130 100100 080100 090100 100100 070110 060080 080090 080110 120120
3   070110 100110 040080 100100 060120 100100 090090 090100 110120 070070 080120 110110 080100
3   070110 110110 070090 140160 060120 100100 080080 090100 080120 060080 080100 110110 120120
3   110130 110110 040140 100130 090090 080090 080100 100100 070070 080090 100110 080110 120120
3   080080 110120 120130 130140 100100 090100 080080 100100 070100 060060 080100 110110 080090
3   110110 100110 120140 100140 090090 080080 110110 090100 070070 060060 070100 110110 120120
3   070110 100100 080090 100150 120120 090100 080090 100120 070110 060060 080110 110110 110120
3   080130 100100 070080 080140 090100 080100 080090 100120 070080 060080 080100 072080 100120
3   070120 100100 070080 100140 060100 080100 080080 090100 070100 060080 100100 080110 110140
3   080110 100100 080130 130140 060090 100100 080110 100100 100120 080080 100100 110110 110110
3   080080 100100 070080 110130 060090 080100 080080 100100 100120 060080 100100 110110 110140
3   080110 100100 040080 130130 090100 100100 080090 100100 080120 060080 100130 110110 110120
3   070070 100100 120130 130130 060100 090090 080080 090100 070100 060060 100120 110110 120130
3   070110 100110 110120 140150 060090 100100 080080 100100 080080 060080 080100 072110 120150
3   080110 100110 080120 130130 060100 080100 080080 100100 080100 060080 080100 110110 100100
3   070110 100100 070080 100130 100100 080090 080090 100100 070080 060090 090100 110110 100120
3   080110 100100 070110 130140 100100 080100 080080 090100 070070 060060 100100 080090 100120
3   170170 100110 130130 110150 090100 080100 080080 090100 080110 060060 060120 110120 100160
3   110110 100100 040070 100130 100100 080100 080080 100100 070100 060060 080080 110110 120160
3   080130 100100 120130 140150 090100 090090 080080 100100 070120 080080 100100 110110 100120
3   080130 100100 070120 140150 090100 090090 080090 090100 070120 060080 080100 110110 100120
3   110150 100110 070130 100140 090100 080090 080080 090100 070070 060060 080100 080110 120160
3   080150 100100 120130 140140 060090 100110 080110 100100 100110 060080 080100 110110 110140
3   110150 110110 070080 100130 100100 080090 080080 100100 070070 060090 080090 110110 120120
3   110130 090100 040080 100140 060090 080090 080090 090090 070100 060060 100130 080110 100120
3   080080 100110 070070 130140 090100 090100 090110 070100 070070 060080 100130 110110 120140
3   070080 110110 040040 140150 090090 080100 080080 100120 070070 060090 090100 110110 100150
3   130150 100100 070130 130130 060120 090090 100110 090100 080080 060080 080100 090100 100120
3   080130 110110 070080 100130 060090 100100 080080 100100 080100 080080 080120 110110 080120
3   110150 100100 110110 100140 060090 080090 080090 080100 070100 060080 080080 110110 110120
3   070130 090110 080080 100140 060090 080080 080100 100120 080080 060060 080090 110110 110110
3   090110 100110 070120 140150 090090 080080 080110 080090 110110 060070 100100 110110 120120
3   110110 100110 080120 140140 090100 080100 080100 080110 070110 070090 070100 110110 090120
3   070110 100100 070120 130140 100100 090100 080090 090090 070080 060060 100100 110110 100120
3   080080 100100 070110 140140 090090 080100 090110 090100 070080 060060 100100 110110 100110
3   110130 100100 040070 120130 100110 080100 080080 100120 070080 060060 070120 090110 080110
3   080110 100110 080130 140160 090090 090090 080100 090100 070080 060080 100100 100100 110160
3   110110 110110 120130 110130 060100 100100 080090 100100 070070 060080 100120 090110 090110
3   150150 100100 080080 130140 090090 080100 100100 100110 080100 060070 080100 110110 110110
3   080110 100110 080140 140140 090090 080100 080080 100120 070120 060080 100110 110120 100120
3   070110 100110 040080 100100 090120 080100 090110 090100 070120 060070 080130 110110 080120
3   080110 100110 070140 130140 090100 080090 080110 100100 080100 060060 080100 110110 080120
3   130130 100110 110130 130140 060100 090090 080100 100100 070080 080080 080090 090120 100120
3   110130 100110 070110 130130 100120 090090 080110 100100 080110 080080 080100 090120 100100
3   070080 100110 070140 130140 090100 100100 100100 080090 100110 060060 100130 090110 110130
3   130150 100100 040120 130150 100120 090090 080100 090100 080080 060080 080100 090110 100120
3   070110 100100 040090 150150 100120 100100 080090 080100 070110 060080 080110 110110 110110
3   080140 100110 040080 100100 090100 090100 100100 100100 070110 060080 120130 110110 100120
3   080110 090110 040070 100130 090100 090090 080080 090090 080080 060060 100100 110110 100120
4   110130 100110 070130 140140 090100 080100 090090 100120 070100 060070 080110 100110 110120
4   110120 100110 040040 140140 090090 080100 090110 100120 110120 060070 090110 110120 100130
4   070070 100100 040040 140140 090110 080090 080090 100100 080120 060070 070090 100110 100120
4   080120 100100 070110 110140 090100 080080 080090 100100 070100 070070 080110 110110 120120
4   070170 100110 080110 130140 090100 080100 080080 090100 070100 080080 070100 090100 120120
4   120170 100110 130130 140150 090090 100100 080090 090100 080120 060070 080080 110110 110120
4   110170 100100 130140 150150 090090 080100 080110 090100 080100 060060 100120 110110 090120
4   110170 100100 040110 130150 100130 100110 080080 100100 070110 060070 080080 100120 100120
4   070170 100100 110120 130140 090100 080080 080080 100100 100120 060090 100100 110110 100120
4   070110 100100 120130 150150 090100 080090 080080 100100 070100 070070 100100 090110 100110
4   080110 100100 120130 140140 090090 100100 090110 120120 080080 080080 080100 100100 120130
4   080140 100110 070080 130140 090090 080110 080110 100120 070120 060090 100120 110120 100100
4   130150 100110 110130 140140 090090 090100 080100 090100 070110 070090 080100 090090 120140
4   110110 100110 040130 080140 090100 100110 080090 090100 080110 070070 080100 110110 120140
4   070110 100110 040080 130150 090090 100100 080110 090100 100120 060060 080080 100110 110120
4   070150 100110 040130 100130 090090 080100 090110 100100 070080 070080 080080 100110 100120
4   070120 100110 110130 150170 090100 080080 100110 100120 070100 060060 100100 110110 110110
4   120150 110110 040110 130130 090090 080100 080100 100100 110110 070070 110120 110110 100140
4   110130 110110 040130 140150 090100 080100 080080 100100 070120 060060 080100 100110 100120
4   070110 100100 040110 140150 090100 080080 080080 090100 070100 060070 070110 100110 110120
5   070130 100110 040110 140150 090120 080090 080100 090090 070070 060070 070100 110110 120120
5   120120 110120 040040 140140 090100 080100 080110 080090 070070 070070 070110 100110 110120
5   120130 100110 070130 130160 060060 080100 080110 090090 070110 070070 080100 090110 120120
5   070090 100110 110120 130130 090110 090100 100100 090090 080100 070070 060100 090110 110120
5   110110 100100 040070 130150 090110 080090 080080 090100 070070 070070 100100 100110 100110
5   070080 100100 070130 140140 090100 090100 080100 100100 100120 060070 080080 090100 100120
5   070080 100100 110110 130130 090090 080100 080110 090090 070100 070080 080110 090110 110120
5   070070 100110 040110 130150 090100 100100 080090 080080 100100 070070 080120 090110 100110
5   070070 100100 110130 130130 080110 090100 100110 100100 070110 070080 080120 100110 100100
5   120150 100100 110130 110140 100110 080080 080100 090100 070070 070070 070080 110110 100110
5   070130 100100 040110 140140 060090 080100 080130 090100 120120 070070 100100 072110 110110
5   070070 100100 110130 130140 090100 080090 080080 080100 100140 070070 100110 090110 120130
5   120150 100110 110130 140140 100110 080090 090110 090100 100120 070090 100100 110110 110110
5   070120 100100 040110 130140 090100 080080 080110 080080 120120 070080 070100 110110 120120
5   070070 100100 110130 140140 090100 080080 080080 090100 100120 060070 080120 090110 120120
5   070080 090100 110130 130130 100100 080100 080100 100100 070120 070070 070070 090090 100110
5   070110 100110 070110 100120 090100 080080 080080 080100 110120 060060 100100 110110 120130
5   070120 100100 070110 100130 090100 080080 090090 090100 070070 070080 080100 080110 120120
5   080080 100100 040040 130140 080090 090090 080080 090100 070070 070080 110120 090110 120130
5   070110 100110 070130 130130 090090 080100 100110 090110 070120 090090 080080 110110 120120
5   070120 100100 130130 140140 080090 080080 080090 100100 070120 070070 080080 110110 100110
5   110150 110110 070130 100150 090090 100100 080110 090100 070110 080090 080100 110110 110110
5   110120 100100 110130 140190 090090 080080 090110 100100 070120 070070 100120 090110 110110
5   110120 100110 110130 140190 090090 080080 080090 080100 070120 070090 070120 090110 110110
5   070120 100100 070130 140190 090090 080080 080110 100110 070120 070090 080120 110110 110120
5   110120 100100 070130 130180 060090 090090 110110 090100 070120 070080 070080 072110 110110
5   070120 100110 120130 130190 090090 100100 090110 090100 070120 070070 080100 110110 110120
5   120130 110110 070130 130150 090090 090100 080110 080080 070120 070070 070120 110110 100120
5   110120 110110 070130 100130 090090 080090 090090 090100 070110 080080 080100 110110 110120
5   120130 100100 110110 130190 060090 080100 080110 090100 110120 070090 080110 090110 110110
5   070110 110110 130130 140140 090090 080100 080080 100100 070070 070080 080080 072110 110110
5   070120 100100 070070 130140 090090 080100 090100 100110 070070 060090 080100 072090 100120
5   110120 100100 120130 130140 060090 080080 080090 100110 070080 070080 080100 090090 110110
5   070120 110110 070110 140140 090090 080100 090110 090100 070120 070090 100100 072090 120120
5   070150 100110 070110 140190 080090 080080 100110 090100 070120 060070 080080 090110 120120
5   070120 100110 040130 130130 090090 080090 080110 090100 120120 060060 070100 072090 110120
5   120160 110110 070070 130190 090090 080100 080090 090100 120120 070070 070070 110110 100110
5   110150 110110 110110 140150 090090 080100 110110 090100 120120 070070 070100 072110 110120
5   070110 100110 110110 130130 090110 080100 080090 080120 070070 070070 110120 090110 110120
5   120120 100100 110130 150160 090090 080080 080080 080090 070120 060080 080080 072080 100100
5   110120 100110 070130 120140 090100 080100 090110 080100 080080 060060 080080 090110 100100
5   070140 100110 110110 130140 080090 080100 090110 090110 070100 060080 080080 090090 100110
5   120150 090110 110110 130140 090090 080080 080100 080090 080100 070080 080120 110110 100120
5   070070 100100 110110 130140 080110 080090 080080 100100 070120 060070 080100 110110 110120
5   070110 100100 130130 130150 090090 080080 080080 080100 070080 070070 080100 110110 090120
5   120120 100110 110130 130130 090100 090100 080090 080100 070100 060080 100100 090110 120120
5   070140 090100 070070 130140 060100 100100 080080 120120 070070 080090 080120 090110 110120
5   070120 110110 070110 100130 110110 080080 080100 090100 110120 060080 110120 110110 100120
5   110120 010100 110130 170190 110110 080080 090100 120120 080120 080080 080120 090110 120120
5   070150 100110 070110 100130 090100 100100 080090 090090 070070 070070 080080 072090 110120
5   120150 100110 040110 080100 090110 080100 090110 070090 070110 080080 080090 110110 120130
5   070070 100110 040110 150150 090090 090090 080080 090120 070100 060060 100110 072090 110120
5   110130 100100 080090 140150 090110 080100 080090 070100 070120 070090 110120 090110 110120
5   120130 100100 080090 100120 090110 080100 090090 090090 070120 070090 100110 110110 110110
6   130140 100110 110110 110130 080090 080090 100120 090110 110120 080080 060080 090090 090120
6   140160 110110 130130 140150 090110 090100 100100 090090 070090 060080 060090 100120 110120
6   130150 110110 110130 140150 080090 080080 090120 100110 090100 070090 120130 110120 110110
6   150150 110110 070140 120140 080090 090090 080100 060090 100100 060090 100100 100100 100100
6   130150 100100 070120 120130 080080 080100 090120 060110 090090 060090 060060 080110 110110
6   130140 100110 110110 120140 080080 080100 080080 060110 070090 090090 060060 110110 100110
6   120130 100110 070140 130150 060080 080100 090120 070090 090090 060080 080130 090110 110110
6   120160 110110 070140 120120 090100 080100 120120 090090 090110 060090 060080 110120 110110
6   110110 100100 070130 130150 080080 100100 080110 090110 090090 080080 090120 090110 110110
